"","329__820_853","823__39491","1304__1358_1363","40214__40324","28130__116085_371601","1282__818_47678","411489__28111_357276","820__853","674529__487175_552398","328812__363265_384638","1260__33043","1582__296_626940","626932__165179_360807","100886__39486_410072","116085__371601","54291__158836","291644__751585","28111__357276","582__287_88431","729__46506_166486","1283__562_328813","818__47678","1689__1735_216816","550__545_624","1286__571_573","363265__384638","40519__546_33039","1354__40545_310297","296__626940","165179__360807","626933__239935_246787","287__88431","562__328813","28126__46228_328814","322095__817_218538","338188__28117_40518","546__33039","1623__1680_45851","46506__166486","665951__821_204516","239935__246787","40545__310297","817__218538","571__573","501496__39485_39492","1680__45851","1735__216816","821__204516","1318__28026_147207","46228__328814","37734__28116_487174","301301__457412","28117__40518","39485__39492","74426__147802","1358__1363","28116__487174","487175__552398","43765__1681_754333","545__624","1681__754333","1352__1353","39486__410072","28026__147207"
"ERR2242504",-2.84332382831333,0,0,0,0,-3.14973367053561,-5.90900036879845,4.92478133300993,0,0,0,0,0,0,0,0,0,0.434063777185538,0,0,0,-5.45549874767808,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.72440174746485,0,0,0,-2.47307902907903,0,0,0,0,0,0,0,4.28349852949799,0,0,0,0,0.0423702249437557,0,0,0,0,0,0,0,0,0,0,0
"ERR2242507",-5.00865564745933,-5.87673077653664,0,0,0,0,-2.91691099995146,0.420938614162597,0,-2.49768023936743,0,0,0,0,0,0,0,-5.05223805307247,0,2.27026172084181,0,0,0,0,0,-4.32610907564518,0,0,0,0,0,0,0,0,0,0,0,-3.40872253398256,4.56457424194925,-2.67072487116731,0,0,0,0,0,-5.90408061776272,0,-4.62583116989963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2242509",-3.17160038455344,-5.93946911165797,0,0,0,0,5.76589123347737,-5.49337300735155,0,0,0,0,0,0,0,0,0,0,-2.65392189973475,0,0,0,0,0,0,0,0,0,0,0,0,-4.59672756966031,0,0,0,-5.0669950659873,0,-2.7710323021596,0,0,0,0,0,0,-2.60442291779646,4.79956873675498,0,0,0,0,0,0,-0.275162636262638,4.51099281802026,0,0,0,0,0,0,0,0,0,0
"ERR2242510",-2.41021339172001,-4.50681675079298,0,0,0,-4.77525150191484,-3.08505511641938,4.17461205154196,0,0,0,0,-6.44407395456567,0,0,0,0,-5.34347220578869,0,0,0,-0.193384878003149,0,0,0,0,0,0,0,1.64006312302267,-2.21195016360433,0,0,0,0,-2.63994631756833,0,0,0,0,-3.83121006717299,0,0,0,0,0,0,0,0,0,0,0,4.57252115128271,0,0,0,0,0,0,0,0,0,0,0
"ERR2242513",-2.74934354664448,-4.54967304243032,0,0,0,0,0,-4.76200271024985,0,0,0,0,0,0,0,0,0,0,0,-2.84243176626903,0,0,0,0,0,0,0,-2.80538268930691,0,0,0,0,0,0,0,0,0,-2.73824309303142,4.92323623622571,0,0,-4.85906535255377,0,0,-5.92897805887114,-4.74277616060497,0,0,0,0,0,0,0,-0.0138103099012064,0,0,0,0,0,0,0,0,0,0
"ERR2242516",-2.27480112710523,0,0,0,0,-2.23578653760415,0,-3.94007112926121,0,0,0,0,-3.65617765472611,0,0,0,0,0,0,0,0,-3.8724958780089,0,0,0,0,0,0,0,6.33268545948364,0,0,0,0,0,0,0,0,0,-2.26042312688919,0,0,0,0,-5.46429992733638,0,0,3.91516770237578,0,0,-2.23490536244991,0,0,-1.38400560786543,0,0,3.87096963787139,0,0,0,0,0,0,0
"ERR2242522",-3.01836057992907,-0.785365232041978,0,0,0,0,0,5.2279538800002,0,0,0,0,0,0,0,0,0,0,0,0,-5.80069934167946,0,0,0,0,0,0,0,0,0,-3.0521231342908,0,1.25700300921633,0,0,-2.84155860559402,0,0,0,-2.84428142500837,-5.28643233954803,0,0,0,0,0,0,4.92643993913891,0,0,-2.71485219732179,0,4.92172387757341,0,0,0,4.70226194080135,0,0,0,0,0,0,0
"ERR2242525",-5.78332983714006,-5.89674216833765,0,0,0,-1.38814616951612,0,-1.67278714490172,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.40433969393403,0,0,0,0,-2.84168847773012,0,0,0,0,0,0,-2.42929250974478,0,1.93135102151948,-4.92194882271164,0,0,-3.38201512163228,0,0,0,0,0,0,0,5.85782202263335,0,4.20765805332448,-2.55854074326395,0,0,0,0,0,4.43152256056819,0,0,0,0,0,0,0
"ERR2242526",-2.80088662978744,-5.43640094434914,0,0,0,0,0,-4.8512779490322,0,0,0,0,-2.77306330977748,0,0,0,0,0,0,-5.20073519885139,0,0,0,0,0,0,0,0,0,-4.80308654513971,0,0,0,-2.75873668410529,0,0,0,0,-0.075194632123219,-2.97352758933452,0,0,0,0,0,0,0,-5.15030086243519,0,4.77827210157445,0,0,0,0,4.37428808667148,0,0,0,0,0,0,0,0,0
"ERR2242532",-2.66987286559836,-4.58650916662216,0,0,0,0,0,4.62435545296588,0,0,0,0,0,0,0,0,0,0,0,0,-3.20887632936097,0,0,0,0,0,0,0,0,0,0,0,-5.55793683765833,0,0,-5.37189949691852,0,-2.98846705126302,0,-2.98565639288151,0,0,0,0,0,5.17617676953309,0,5.1713085664136,0,0,-2.75969822502865,0,-0.426013040493413,0,0,0,-4.77993753930728,0,0,0,0,0,0,0
"ERR2242535",-6.21021762024717,-5.75588260990821,0,0,0,0,0,-0.76468625844045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.28549912724245,0,0,-2.43850459719035,0,0,0,0,0,1.94686684524157,-3.95860060903826,0,0,0,-2.87660221200733,0,0,4.60095394962289,0,4.22361385682397,0,0,0,-4.98242118436172,0,0,0,0,0,0,0,0,0,0
"ERR2242537",-5.00421183156482,0,0,0,0,-2.71457497981368,0,-0.159041911452906,0,0,0,0,0,0,0,0,0,0,0,-2.70366911870041,-3.12559338007431,-4.70178178599255,0,0,0,0,-3.13952682528895,0,0,0,0,0,5.41368653808965,0,-2.56241708030866,-2.88062067996999,-5.43781997312588,0,4.68289228044408,-3.12458480446474,0,0,4.43823657327689,0,0,0,0,5.4119396338906,0,0,0,0,4.98938137504163,0,0,0,0,0,0,0,0,0,0,0
"ERR2242538",-2.84575962382501,-4.73326843166545,0,0,0,0,0,-4.92900025459302,0,0,0,0,0,0,0,0,4.38295954820047,0,0,0,-3.40059394383558,0,0,0,0,0,-2.67598943702558,0,0,0,-2.75504303312619,0,5.89000148663425,0,0,-2.93048985217073,4.63494966544594,0,0,-2.57640487117987,-4.77187451041323,0,0,0,0,0,0,4.46246413775148,0,0,0,0,5.07575731502471,0,0,0,0,0,0,0,0,0,0,0
"ERR2242540",-6.24035171504107,0,0,0,0,-2.46864115069056,0,0.693667697256651,0,0,0,0,0,0,0,0,0,0,0,-2.62958280181469,-2.86266008829034,-4.27581189865134,0,0,0,0,0,0,0,0,-2.65335257955967,0,-4.95827271771848,0,-2.5897769083844,0,0,0,4.55457101545236,-3.01197378151148,-4.59574147819129,0,-4.48562518559044,0,0,0,0,5.21689162064325,0,0,-2.65255154449051,0,0,0,0,0,4.59435404475287,0,0,0,0,0,0,0
"ERR2242541",0,-4.57431817572462,0,0,0,-5.16127037485376,-2.33043355616623,0,0,0,0,0,-2.72907926208411,0,0,0,0,-4.03642932294332,-2.85245805502278,0,-3.63679435764421,-0.674370864518291,0,0,0,0,0,0,0,4.72690393981226,0,4.94060227775855,6.2991126041196,0,0,-2.21446330606824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83556295760713,0,0,0,0,0,0,0,0,0,0,0
"ERR2242543",-3.0476771919107,-5.03689326438091,0,0,0,0,-2.80072137386524,-5.27873174145817,0,4.68785604302326,0,-2.35200663868587,-3.5053807154583,0,0,0,-0.347477154590038,-4.8509917173787,0,0,0,0,0,0,0,0,0,0,-4.07379499794322,6.07149749904591,0,0,0,0,0,-2.33655352239441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04702941539115,0,0,0,0,0,0,0,0,0,0,0
"ERR2242545",-5.65361437463326,0,0,0,0,0,0,-1.26794637675557,0,0,0,0,-3.36305722930324,0,0,0,-5.03786771397333,0,0,0,0,0,0,0,0,0,-2.68742884208238,0,0,5.82498598991503,0,0,0,0,0,-2.58459616539283,-4.65476329621268,0,0,-2.75589719786047,0,0,0,0,0,0,0,4.77335396713103,0,0,0,0.338500028417727,4.47665187550807,0,0,0,0,0,0,0,0,0,0,0
"ERR2242549",0,-5.81298018759793,0,0,0,0,0,0,0,-2.95208114335369,0,0,-3.60631414005665,-0.12934126565266,0,0,0,0,-2.72510752346995,0,0,0,0,0,0,5.11315452835461,-2.21576515545874,0,0,6.24631931863218,0,-4.72002468673816,0,0,-2.30492404502168,0,-3.83781782689529,0,0,0,0,0,-3.99224555356472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.196666558684388,0
"ERR2242551",-5.81439609809604,-4.68094379785591,0,0,0,0,0,0.265849708571042,0,0,0,0,0,0,0,0,0,0,0,-2.61121055873103,-2.87278562695153,0,0,6.57120056286566,-3.09065771438745,0,0,0,0,0,0,0,4.97581066513366,0,0,0,0,0,4.52274935698247,-2.74822025063445,0,0,0,-5.35317619012376,0,0,0,4.76005710448855,0,0,-2.60487533775186,0,0,0,0,0,4.51177643236936,0,0,0,0,0,0,0
